Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
1993-07-30,25.328426361083984,25.46963013173811,25.293125418420452,25.46963013173811,75300
1993-08-02,25.399011611938477,25.487263910798585,25.363710692394434,25.363710692394434,41300
1993-08-03,25.416675567626953,25.522578382492064,25.328423221906025,25.451976505915326,81600
1993-08-04,25.416675567626953,25.46962697505951,25.34607369105021,25.416675567626953,434000
1993-08-05,25.363706588745117,25.41665795949406,25.328405674912485,25.41665795949406,36800
1993-08-06,25.399011611938477,25.45196299125454,25.363710692394434,25.43431253148252,402300
1993-08-09,25.540220260620117,25.610822113448368,25.416667018170674,25.469618407791863,828200
1993-08-10,25.522567749023438,25.54021821081391,25.487266825442493,25.52256774902344,604900
1993-08-11,25.522567749023438,25.59316959618533,25.504917287232967,25.504917287232967,542200
1993-08-12,25.451969146728516,25.593172859054334,25.363716826524882,25.593172859054334,303700
1993-08-13,25.487253189086914,25.504903641433927,25.4696027367399,25.4696027367399,103500
1993-08-16,25.628463745117188,25.69906557361613,25.504910545244034,25.504910545244034,241800
1993-08-17,25.716724395751953,25.716724395751957,25.610821618555995,25.610821618555995,369300
1993-08-18,25.857934951782227,25.910886354413865,25.78733308160671,25.80498354915059,414300
1993-08-19,25.857934951782227,25.875585419326107,25.82263401669447,25.875585419326107,28500
1993-08-20,25.875579833984375,25.875579833984375,25.78732751531458,25.804977979048537,80700
1993-08-23,25.822628021240234,25.840278484686056,25.76967663090276,25.76967663090276,15600
1993-08-24,26.105037689208984,26.105037689208984,25.822630249704357,25.822630249704357,273400
1993-08-25,26.122695922851562,26.22859874416042,26.069744512197133,26.105045452633416,242300
1993-08-26,26.14034080505371,26.281544536613758,26.034438006383677,26.14034080505371,120000
1993-08-27,26.122695922851562,26.12269592285156,26.069744512197133,26.069744512197133,25700
1993-08-30,26.228574752807617,26.26387566095406,26.140322482441505,26.140322482441505,183500
1993-08-31,26.299192428588867,26.299192428588864,26.175639175568648,26.210940105002997,66500
1993-09-01,26.26388931274414,26.316840702487575,26.210937923000703,26.210937923000703,136500
1993-09-02,26.175636291503906,26.316839993683292,26.15798582873148,26.281539068138446,472400
1993-09-03,26.19328498840332,26.22858591156828,26.12268314207339,26.157984065238352,630500
1993-09-07,26.016788482666016,26.228594087680936,25.98148754849686,26.19329315351178,196400
1993-09-08,25.928516387939453,26.016768656108074,25.752011851602223,26.016768656108074,269900
1993-09-09,25.981483459472656,25.99913392377936,25.82262928071229,25.82262928071229,239200
1993-09-10,26.210912704467773,26.22856315073341,26.01675779554579,26.05205868807706,106500
1993-09-13,26.228574752807617,26.299176569100503,26.228574752807614,26.299176569100503,66900
1993-09-14,26.122695922851562,26.157996863287845,26.034443571760846,26.157996863287845,184500
1993-09-15,26.19328498840332,26.2109354499858,25.92852806466609,26.0167803725785,101000
1993-09-16,26.087373733520508,26.175626012727275,26.069723277679156,26.157975556885923,54300
1993-09-17,26.03680992126465,26.090091251253597,26.001289034605353,26.072330807923947,200900
1993-09-20,25.823678970336914,26.125606441104264,25.823678970336914,26.072325122733556,57800
1993-09-21,25.73488426208496,25.894728263712818,25.4684775927052,25.859207374462184,318200
1993-09-22,25.94801139831543,25.98353229003112,25.788167385594797,25.823688277310495,439700
1993-09-23,26.09008026123047,26.107840697078824,25.983517646140353,26.01903851783706,88500
1993-09-24,26.019052505493164,26.072333841681886,25.98353161470068,26.054573396285647,53500
1993-09-27,26.303205490112305,26.303205490112305,26.214403310874925,26.214403310874925,274600
1993-09-28,26.24992561340332,26.320967360665573,26.232165176587756,26.320967360665573,158300
1993-09-29,26.1611270904541,26.320971044163596,26.12560621185199,26.249929286959375,221000
1993-09-30,26.10784339904785,26.214406025166415,26.05456208598857,26.16112471210713,99300
1993-10-01,26.2321720123291,26.267692895216477,26.036807156448518,26.072328039335897,22700
1993-10-04,26.267684936523438,26.267684936523438,26.196643192273207,26.267684936523438,1038500
1993-10-05,26.2321720123291,26.320974219547548,26.143369805110652,26.320974219547548,436500
1993-10-06,26.21440887451172,26.35649239144674,26.21440887451172,26.249929753745473,209200
1993-10-07,26.143362045288086,26.24992466232051,26.125601609116014,26.24992466232051,59400
1993-10-08,26.178897857666016,26.232179196589353,25.98353294828045,26.214418750281574,54400
1993-10-11,26.2321720123291,26.28545333666017,26.232172012329098,26.232172012329098,467100
1993-10-12,26.267684936523438,26.285445372585997,26.24992450046088,26.267684936523438,26200
1993-10-13,26.267684936523438,26.285445372585997,26.232164064398322,26.285445372585997,139100
1993-10-14,26.605144500732422,26.605144500732422,26.30321695966937,26.374258734037145,108100
1993-10-15,26.747228622436523,26.80050995435373,26.658426402574516,26.72946817846412,1502500
1993-10-18,26.67618179321289,26.729463115036882,26.640660911996893,26.729463115036882,722400
1993-10-19,26.48080825805664,26.693933475425307,26.48080825805664,26.64065217108314,880100
1993-10-20,26.516326904296875,26.56960820417155,26.4630456044222,26.56960820417155,230400
1993-10-21,26.48080825805664,26.53408956239881,26.445287388495196,26.53408956239881,56200
1993-10-22,26.356491088867188,26.622897669954117,26.356491088867184,26.516335037519344,390700
1993-10-25,26.427536010742188,26.463056892477056,26.30321292467015,26.374254688139885,114500
1993-10-26,26.409761428833008,26.427521860190666,26.320959272044735,26.40976142883301,186200
1993-10-27,26.427536010742188,26.44529645160962,26.374254688139885,26.374254688139885,118400
1993-10-28,26.62289810180664,26.69393985791553,26.463054150561636,26.463054150561636,129600
1993-10-29,26.62289810180664,26.64065854083386,26.587377223752192,26.605137662779416,80700
1993-11-01,26.69394874572754,26.71170919066814,26.587386076083913,26.587386076083913,36400
1993-11-02,26.67618179321289,26.711702674428885,26.51633782774091,26.65842135260489,262100
1993-11-03,26.33872413635254,26.658411954595522,26.21440109592471,26.658411954595522,479100
1993-11-04,26.05455780029297,26.33872475653338,26.036797365527942,26.33872475653338,130400
1993-11-05,26.178897857666016,26.178897857666016,25.876970270433773,25.98353294828045,363200
1993-11-08,26.21440887451172,26.285450632979227,26.125606676427328,26.19664843489484,367600
1993-11-09,26.2321720123291,26.409776426765994,26.21441157088541,26.392015985322303,246900
1993-11-10,26.427536010742188,26.427536010742188,26.161129397730672,26.23217116120041,46500
1993-11-11,26.356491088867188,26.498574598780216,26.338730650128056,26.427532843823702,88900
1993-11-12,26.48080825805664,26.56961043196025,26.39200608415303,26.409766518933754,108200
1993-11-15,26.463058471679688,26.534100239388895,26.39201670397048,26.534100239388895,243300
1993-11-16,26.587369918823242,26.605130352970754,26.40976557734814,26.516328182233202,492600
1993-11-17,26.445301055908203,26.605145051544987,26.37425928006963,26.605145051544987,39600
1993-11-18,26.374237060546875,26.463039205531878,26.30319534455887,26.409757918540876,240800
1993-11-19,26.320980072021484,26.35650096280694,26.267698735843304,26.285459181236032,106000
1993-11-22,26.1611270904541,26.267689726260432,26.072324893948828,26.249929286959375,165300
1993-11-23,26.303205490112305,26.320965925959783,26.161122003332498,26.303205490112305,89700
1993-11-24,26.409761428833008,26.427521860190666,26.33871970340239,26.3742405661177,77200
1993-11-26,26.427536010742188,26.48081733334449,26.409775569874753,26.48081733334449,1019800
1993-11-29,26.320980072021484,26.551865862126938,26.320980072021484,26.498584525948758,517500
1993-11-30,26.33872413635254,26.463047176780368,26.285442833312043,26.303203267658873,230000
1993-12-01,26.374237060546875,26.498560063525883,26.37423706054687,26.48079963452888,379200
1993-12-02,26.445301055908203,26.463061499867845,26.37425928006963,26.427540611948558,352000
1993-12-03,26.551836013793945,26.551836013793945,26.42751303580294,26.42751303580294,306000
1993-12-06,26.640663146972656,26.676184031168617,26.587381820678708,26.587381820678708,99500
1993-12-07,26.62289810180664,26.658418979861082,26.587377223752192,26.64065854083386,88800
1993-12-08,26.62289810180664,26.62289810180664,26.587377223752192,26.62289810180664,146700
1993-12-09,26.53409194946289,26.658415004112314,26.49857107670591,26.622894131355334,416500
1993-12-10,26.48080825805664,26.55184999717953,26.427526953714473,26.55184999717953,412900
1993-12-13,26.640663146972656,26.640663146972656,26.445298283894854,26.480819168090818,273200
1993-12-14,26.445301055908203,26.658426383423915,26.445301055908203,26.658426383423915,41900
1993-12-15,26.409761428833008,26.498563585621284,26.40976142883301,26.48080315426363,82600
1993-12-16,26.49856948852539,26.516329923839415,26.46304861789734,26.516329923839415,78200
1993-12-17,26.644208908081055,26.662090927482453,26.536916791672677,26.554798811074072,104700
1993-12-20,26.679964065551758,26.69784607900052,26.608436011756712,26.626318025205475,68800
1993-12-21,26.590547561645508,26.644193589005923,26.55478354340523,26.644193589005923,205700
1993-12-22,26.769372940063477,26.787254952715486,26.608434826195356,26.662080864151395,410300
1993-12-23,26.75150489807129,26.80515096404336,26.715740854089912,26.75150489807129,533800
1993-12-27,26.89454460144043,26.89454460144043,26.7514885131349,26.7514885131349,447100
1993-12-28,26.948196411132812,26.966078426004167,26.858786336776035,26.87666835164739,880600
1993-12-29,26.912445068359375,26.983973161564315,26.89456304505814,26.96609113826308,266700
1993-12-30,26.805143356323242,26.894553440900708,26.751497305576766,26.894553440900708,219900
1993-12-31,26.662080764770508,26.894546928380176,26.644198752185147,26.85878290320946,312900
1994-01-03,26.590547561645508,26.697839616366338,26.55478354340523,26.66207559812606,960900
1994-01-04,26.697843551635742,26.697843551635742,26.590551481100032,26.626315504611938,164300
1994-01-05,26.75150489807129,26.76938692006198,26.626330744136464,26.733622876080602,710900
1994-01-06,26.75150489807129,26.80515096404336,26.715740854089912,26.78726894205267,201000
1994-01-07,26.912445068359375,26.930327091660608,26.73362483534702,26.805152928551962,775500
1994-01-10,27.234298706054688,27.234298706054684,26.876658539199074,26.948186572570197,593700
1994-01-11,27.18067741394043,27.216441463169296,27.091267290868256,27.216441463169296,295200
1994-01-12,27.091245651245117,27.198537713230245,27.00183559959084,27.198537713230245,158400
1994-01-13,27.01973533630371,27.073381402490945,26.983971292178886,27.019735336303707,244300
1994-01-14,27.12702751159668,27.180673577868788,27.109145489505977,27.109145489505977,137200
1994-01-17,27.12702751159668,27.162791555778085,27.07338144532457,27.12702751159668,17700
1994-01-18,27.162784576416016,27.198548611408008,27.109138523928035,27.16278457641602,166400
1994-01-19,27.091245651245117,27.162773692568535,27.03759962025255,27.127009671906823,200800
1994-01-20,27.162784576416016,27.18066659391201,27.109138523928035,27.127020541424027,281100
1994-01-21,27.109142303466797,27.19855240341227,27.091260283477705,27.19855240341227,85600
1994-01-24,27.00183868408203,27.216422832564803,27.00183868408203,27.09124874594985,373800
1994-01-25,27.00183868408203,27.03760270882916,26.94819264696134,27.019720696455593,310400
1994-01-26,27.073368072509766,27.091250085767697,26.966075992962168,27.001840019478035,145100
1994-01-27,27.323715209960938,27.359479235104867,27.091249046525405,27.127013071669335,344500
1994-01-28,27.39524269104004,27.484652752042127,27.395242691040036,27.431006715440873,356500
1994-01-31,27.591957092285156,27.64560315273678,27.466782951231366,27.50254699153245,313800
1994-02-01,27.448898315429688,27.556190426108888,27.413134278536617,27.556190426108888,303600
1994-02-02,27.627704620361328,27.62770462036133,27.52041256358323,27.538294573046244,307600
1994-02-03,27.502527236938477,27.574055266163285,27.41311720040747,27.574055266163285,466100
1994-02-04,26.876680374145508,27.53831522034869,26.876680374145504,27.502551174607976,1403200
1994-02-07,27.00183868408203,27.073366733576286,26.805136547972825,26.805136547972825,516400
1994-02-08,27.01973533630371,27.055499380428532,26.91244320392924,27.055499380428532,188200
1994-02-09,27.12702751159668,27.144909533687382,27.001853356961757,27.037617401143162,144600
1994-02-10,26.89454460144043,27.127010744936925,26.89454460144043,27.109128733898732,883900
1994-02-11,26.983966827392578,27.05549490380714,26.78726461725254,26.91243875097802,519400
1994-02-14,27.01973533630371,27.109145446615766,26.89456118186683,26.930325225991652,2742100
1994-02-15,27.162784576416016,27.18066659391201,27.037610453944055,27.073374488936043,374700
1994-02-16,27.144906997680664,27.198553058940906,27.09126093642043,27.198553058940906,287600
1994-02-17,26.983966827392578,27.28796115215446,26.91243875097802,27.270079133050817,342400
1994-02-18,26.823030471801758,27.019732695261638,26.751502390543617,27.0018506749471,313300
1994-02-22,27.091245651245117,27.091245651245114,26.89454353760571,26.89454353760571,154500
1994-02-23,27.01973533630371,27.144909490740588,26.930325225991652,27.12702746867818,391700
1994-02-24,26.662080764770508,26.930310953550894,26.644198752185147,26.930310953550894,770800
1994-02-25,26.787267684936523,26.787267684936523,26.64421151572458,26.69785757917906,531300
1994-02-28,26.787267684936523,26.93032385414847,26.787267684936523,26.858795769542496,333000
1994-03-01,26.679964065551758,26.840902186590608,26.536907957961667,26.787256146244324,423600
1994-03-02,26.715728759765625,26.715728759765625,26.268678412379987,26.34020646796169,581500
1994-03-03,26.644208908081055,26.67997294688385,26.57268083047547,26.67997294688385,223200
1994-03-04,26.715728759765625,26.787256815347327,26.554790634706794,26.644200704183923,595800
1994-03-07,26.85879135131836,26.894555387738226,26.805145296688565,26.805145296688565,539800
1994-03-08,26.75150489807129,26.876679052006114,26.715740854089912,26.876679052006114,880300
1994-03-09,26.876680374145508,26.89456239701586,26.66209609970123,26.787270259793726,2500100
1994-03-10,26.662080764770508,26.85878290320946,26.572670701843712,26.85878290320946,207400
1994-03-11,26.805143356323242,26.84090739015423,26.55479511950635,26.69785125483029,576600
1994-03-14,26.84090232849121,26.912430382664407,26.805138301404615,26.912430382664407,345900
1994-03-15,26.823030471801758,26.948204614003497,26.805148451487224,26.894558553059895,748600
1994-03-16,27.0376033782959,27.037603378295902,26.769373186050903,26.858783250132568,455500
1994-03-17,27.0376033782959,27.073367403928568,26.948193314214233,26.948193314214233,133000
1994-03-18,27.03171730041504,27.067687649450853,26.88783590427178,26.905821078789685,365500
1994-03-21,26.95977020263672,27.013725713382488,26.887829521642356,26.94178503238813,324800
1994-03-22,27.03171730041504,27.08567282396876,26.905821078789685,26.959776602343407,435700
1994-03-23,27.013717651367188,27.085658310891468,26.995732486486116,27.013717651367188,698500
1994-03-24,26.689990997314453,26.959768534349305,26.564094813364857,26.905813026942337,1200500
1994-03-25,26.438199996948242,26.779918228201314,26.43819999694824,26.707977547937507,100900
1994-03-28,26.474170684814453,26.510141025418818,26.240363470886063,26.474170684814453,1117200
1994-03-29,25.95259666442871,26.492151688637207,25.95259666442871,26.47416652116359,338400
1994-03-30,25.5929012298584,26.042530555751902,25.5929012298584,25.970589863608943,1123900
1994-03-31,25.66484260559082,25.718798126135162,25.05334670608831,25.592901911531705,788800
1994-04-04,25.26915740966797,25.341098071332503,24.94542443217756,24.94542443217756,2627300
1994-04-05,25.790733337402344,25.790733337402344,25.520955792032026,25.520955792032026,1179000
1994-04-06,25.790733337402344,25.844688846476405,25.6108816404888,25.82670367678505,516500
1994-04-07,25.916637420654297,25.97059294616572,25.628874617926698,25.772756019290497,666100
1994-04-08,25.71879005432129,25.862671397282526,25.592893879230203,25.862671397282526,242400
1994-04-11,25.826698303222656,25.934609298918573,25.7277798905014,25.790727971324017,203300
1994-04-12,25.790733337402344,25.89864435555047,25.73677782832828,25.853681431322084,1409200
1994-04-13,25.65584373474121,25.844688010391252,25.46699945909117,25.781739918507906,364100
1994-04-14,25.66484260559082,25.799731406951672,25.556931564502143,25.610887085046482,419900
1994-04-15,25.66484260559082,25.7727536466795,25.619879671803872,25.655850018833434,387300
1994-04-18,25.493961334228516,25.76373870284469,25.413028123643663,25.69179807121371,369100
1994-04-19,25.529943466186523,25.62886188046199,25.314121471403684,25.46699538437486,472200
1994-04-20,25.502975463867188,25.619879089054166,25.36808666557452,25.556930983184255,508000
1994-04-21,25.844694137573242,25.880664484320036,25.520961016852073,25.610886883719065,200300
1994-04-22,25.817710876464844,25.925621893712346,25.745770198299844,25.9076367241711,301800
1994-04-25,26.087480545043945,26.105465709156352,25.80871050130166,25.80871050130166,394600
1994-04-26,26.060518264770508,26.09648861434231,26.006562740412807,26.05152567737756,399000
1994-04-28,25.871662139892578,26.042521222498753,25.790728890237023,26.006550889318504,287000
1994-04-29,25.95259666442871,25.988566999375944,25.79073015716616,25.826700492113392,481900
1994-05-02,26.114477157592773,26.312314105756354,25.86268467811185,25.95261056364075,275000
1994-05-03,26.087480545043945,26.13244345532496,25.9346066500885,26.123450873268755,183400
1994-05-04,26.042518615722656,26.14143702206691,25.943600209378406,26.14143702206691,401900
1994-05-05,26.006553649902344,26.114464660897788,26.006553649902344,26.069501739649688,659800
1994-05-06,25.754772186279297,25.880668419033455,25.664846305740614,25.880668419033455,216300
1994-05-09,25.529943466186523,25.75475804408531,25.484980550606764,25.682817379157697,499300
1994-05-10,25.72779083251953,25.80872411371236,25.637864964527502,25.65585013812591,583400
1994-05-11,25.493961334228516,25.736760965983073,25.422020702597536,25.700790650167583,210600
1994-05-12,25.6198787689209,25.682826874004242,25.556930663837555,25.65584911468281,305200
1994-05-13,25.6198787689209,25.69181946044472,25.49398255875421,25.69181946044472,321300
1994-05-16,25.628856658935547,25.754752796909262,25.61986407765171,25.67381956535473,450400
1994-05-17,26.006553649902344,26.006553649902344,25.610879942919045,25.646850279917526,470200
1994-05-18,26.195388793945312,26.294307186232782,25.90762619819995,26.024529752721502,824800
1994-05-19,26.321300506591797,26.39324119810281,26.14144877781427,26.14144877781427,531000
